phonetics_id,names,phonetics
6491,volodin,vaw-LAW-deen
6492,halutz,hah-LOOTS
6493,vasile, vah-SEE-lay
6494,chaitanya,Chai-tahn-yah
6495,salangi,sah-lahn-GHEE
6496,iyabo,Ee-yah-boh
6497,tasmagambetov, tahs-mah-gahm-B(y)EH-tawf
6498,salman,SAHL-mahn
6499,umar,OO-mahr
6500,abbas,ah-BAHSS
6501,tsvangirai, CHAHN-gihr-EYE
6502,lukin, LOO-keen
6503,ferydoon,feh-rih-DOON
6504,karpovna,KAHR-pov-nah
6505,masahiro,mah-sah-HEE-roh
6506,murli,MOOR-lee
6507,prlic,PEHR-lihch
6508,rama,Ra-ma
6509,olivia,oh-liv-ee-uh
6510,castro, KASS-troh
6511,shantea,shuhn-TEE-ah
6512,mantassir,MAHN-tah-seer
6513,ainars,EYE-nahrs
6514,priscilla,pree-SEEL-lah
6515,tianyu,Tee-ahn-Yoo
6516,amsale,ahm-sah-leh
6517,soares,SWAH-rehsh
6518,fikru,feek-roo
6519,simegn,see-meghn
6520,bulua, bool-WAH
6521,tsang,(t)SAHNG
6522,bo,BO
6523,ulysses,ool-EE-sehs
6524,nkemdilim,en-kem-dee-leem
6525,ujjwal,Ooj-wuhl
6526,mavridis,mah-VREE-dees
6527,insoo,Een-soo
6528,moin, moh-EEN
6529,bakoyiannis,bah-koh-YAH-nees
6530,wafula,wah-FOO-lah
6531,ayobami,Ah-yoh-bah-mee
6532,vishaldeep,vih-shal-deep
6533,popovic, PAH-poh-vihch
6534,akane,ah-kah-neh
6535,goumba,JOOM-bah
6536,yosef, yoh-SEHF
6537,honecker, HOH-neh-kehr
6538,theoneste,teh-oh-NEHS-teh
6539,kenny,KEH-nee
6540,waaberi,wah-BEH-ree
6541,gachechiladze,gah-cheh-chee-LAHD-zeh
6542,ismaaciil,is-mah-CEEL
6543,lukic,LOO-kihch
6544,patrick,PAH-trihk
6545,urmat,oor-MAHT
6546,inkeri,IN-keh-ree
6547,gref,GREHF
6548,uzair,OO-zair
6549,josé,José
6550,kexin,Kuh-Sheen
6551,carbone, kahr-BOH-nee
6552,maxime,Mah-kseem
6553,ar?nas,shah-ROO-nahs
6554,zaraa,Zah-rah
6555,souter, SOO-tehr
6556,kukkola,KOOK-koh-lah
6557,toisutta, toy-SOO-tah
6558,egunjobi,Eh-goon-joh-bee
6559,juana,hwah-nah
6560,kasparov,kahs-PAH-rawf
6561,popovic, poh-POH-vihch
6562,raghav,rah-gav
6563,ernesto,air-NEHS-toh
6564,ortwin,ohrt-veen
6565,dionigi,dee-oh-NEE-jee
6566,gumelar,goo-meh-LAHR
6567,folami,Foh-lah-mee
6568,fausto,FAWS-toh
6569,vali,Vah-lee
6570,afanasyevsky,ah-fah-NAHS-yehf-skee
6571,keisha,KEE-shuh
6572,jinggoy,jeeng-GOY
6573,paulo,PAWL-oo
6574,ines,Ee-nehs
6575,amala,AA-maalaa
6576,sarkisyan,sahr-kees-YAHN
6577,kalyuzhny, kahl-YOOZ-nee
6578,fares,FAH-rehs
6579,tarso,TAHR-soh
6580,xyla,Zai-lah
6581,lene,LEEN
6582,tevzadze,tehv-ZAHD-zeh
6583,pasok,pah-SAWK
6584,ghali,GAH-lee
6585,taito,tye-toh
6586,girija,Gee-ree-juh
6587,lingungan, leen-GOO-nahn
6588,abidemi,Ah-bee-deh-mee
6589,jahjaga,YAH-yah-gah
6590,saluseki,sah-loo-SAY-kee
6591,shamlou,shahm-LOO
6592,paramhans,PAH-RAHM-HAHNS
6593,jigjiddorj,jeeg-jeed-dohrj
6594,temaru,TAY-mah-roo
6595,estermann, EHST-ehr-mahn
6596,kathleen,KATH-LEEN
6597,nwabunike,Nwah-boo-nee-keh
6598,bahati,bah-HAH-tee
6599,nongfei,Nohng-Fay
6600,lenin,LEH-nihn
6601,fernanda,fer-NAN-dah
6602,chung,OON-CHAN
6603,abyan,ahb-YAHN
6604,patriota, pah-tree-OH-tah
6605,robanpreet,ro-ban-preet
6606,tünde,tyoon-deh
6607,jaeseok,Jay-suhk
6608,olivia,ohl-vee-ah
6609,ronald,Ron-uhld
6610,menachem,meh-NAH-khem
6611,diya, DEE-yah
6612,mwiraria, (m)wee-RAH-ree-ah
6613,vassiliki,vahs-SEE-lee-kee
6614,jaruzelski,yah-roo-ZEHL-skee
6615,strugar, STROO-gahr
6616,yrjö,UR-yoh
6617,heyong,Huh-Yohng
6618,charles,CHAHRLZ
6619,wafa,WA-fa
6620,muna,MOO-nah
6621,kekkonen,KEHK-oh-nehn
6622,jannis,yah-nees
6623,costa, KOHS-tah
6624,christa,kris-tah
6625,sadat, sah-DAHT
6626,zalm, ZAHLM
6627,hyoseon,Hyoh-suhn
6628,masoum, mah-SOOM
6629,guutaale,goo-TAH-leh
6630,qistina,kees-tee-nah
6631,iacovou, ee-ah-KOH-voo
6632,julien,Zhu-lyen
6633,heba,HEH-bah
6634,hadjidakis,hahj-jee-DAH-kees
6635,brillant,BREE-yah(n)
6636,jared,JAAH-rehd
6637,murun,moo-roon
6638,amgalansanaa,ahm-gah-lahn-sah-nah
6639,khatanbaatar,khah-tahn-baht-tahr
6640,hernán,ehr-nahn
6641,prabhsimran,Prahb-seem-rahn
6642,tanush,Tah-noosh
6643,cimatu,SEE-mah-too
6644,ivanovic, ee-VAH-noh-vihch
6645,ramneek,raam-neek
6646,antoine,An-twahn
6647,adrien,Ah-dree-an
6648,disha,Dee-sha
6649,andrianasoavina, ahn-dree-ahn-ah-soh-AH-veen-eh
6650,sukhwinder,Sookh-win-dehr
6651,ignacio,ee-ghnah-syoh
6652,haymanot,hahy-mah-noht
6653,nizeyimana,nee-zay-yee-MAH-nah
6654,carrascalao,kah-RAHS-koh-LAH-oh
6655,janaina,zhah-nah-EE-nah
6656,makarov, mah-KAH-rohv
6657,camano, kah-MAHN-yoh
6658,kant,KAHNT
6659,livia,LEE-vee-ah
6660,mukhtar,mookh-TAHR
6661,khvostov, kvaws-TAWF
6662,sylla, SEE-lah
6663,spurdzins, SPOOR-jihnsh
6664,chuluunbold,choo-loon-bold
6665,folasade,foh-lah-sah-deh
6666,vishalpreet,vih-shal-preet
6667,alberto, ahl-BEHR-toh
6668,seokhoon,Suhk-hoon
6669,ceyhan,jay-HAHN
6670,maiken,MY-ken
6671,theodoros,theh-OH-doh-ros
6672,mayra,May-ruh
6673,abdirizak,ahb-dee-ree-ZAHK
6674,montealegre, mohn-tee-ah-LEHG-reh
6675,ono,AW-noh
6676,eleutherios,eh-lef-THEH-ree-os
6677,demona,duh-moh-nuh
6678,erdenebileg,ehr-deh-neh-bee-lehg
6679,shahzad, shah-ZAHD
6680,akshara,Ak-sha-ra
6681,gomes,GOH-mehsh
6682,aimé,Eh-mey
6683,boming,Boh-Meeng
6684,abeer,ah-BEER
6685,sarsembayev,sahr-sehn-B-EYE-ehv
6686,djibril,jih-BREEL
6687,satti, SAH-tee
6688,sajan,sah-jahn
6689,vladimirovna,vlah-DEE-mir-ov-nah
6690,usenov, OO-seh-nawf
6691,harjot,Har-jot
6692,gagarin,gah-GAH-reen
6693,nandja, NAHN-jah
6694,aina,ah-ee-nah
6695,annan, ANN-nan
6696,hiroki,hee-roh-kee
6697,babajide,Bah-bah-jee-deh
6698,gulled,GOOL-led
6699,mustafa,Moos-tah-fah
6700,sutresna,soo-trehs-NAH
6701,vasilios,vah-SEE-lee-os
6702,kiara,kee-uh-ruh
6703,xiu,shee-oo
6704,namjoon,Nahm-joon
6705,tsvangirai,CHAHN-gihr-EYE
6706,peni,peh-nee
6707,egorovna,YEH-gor-ov-nah
6708,ngendakumana, (n)ghehn-dah-koo-MAHN-ah
6709,taro,tah-roh
6710,elisabeth,ee-lee-zah-bet
6711,guangming,Gwahng-Meeng
6712,stamatios,stah-MAH-tee-os
6713,shantrice,shuhn-TREES
6714,kwong-keung,KWAHNG-KEHRNG
6715,herminda,ehr-meen-dah
6716,jae,JAAH
6717,abashidze, ah-bah-SHEED-zeh
6718,simba,SEEM-bah
6719,peter,PEE-tehr
6720,eliasson,EH-lee-ah-suhn
6721,naibuka,nah-ee-boo-kah
6722,tahsin,tah-SIHN
6723,gnaedinger,guh-NAY-deeng-ehr
6724,voulgarakis, vool-garh-EYE-kees
6725,saberi,sah-BEH-ree
6726,widad,wee-DAHD
6727,sagar,SAH-gar
6728,chunlei,Choon-Lay
6729,oleksi, oh-LEHK-see
6730,obrenovic,oh-BRAY-noh-vihch
6731,bolanle,Boh-lahn-leh
6732,verbeke, vehr-BAY-keh
6733,ialy,ee-ah-lee
6734,akwanga, ah-KWAHN-gah
6735,khusein,(k)hoo-SAYN
6736,michalopoulos,mee-khah-loh-POO-lohs
6737,anteneh,ahn-teh-neh
6738,baluyevski,bah-loo-YEHV-skee
6739,petridis,peh-TREE-dees
6740,gukasyan, goo-kahs-YAHN
6741,kadkhodaei,kad-hoh-dah-EE
6742,joana,jo-AN-uh
6743,sana,SAH-nah
6744,rogozin, raw-GAW-zihn
6745,bettino,beh-TEE-noh
6746,labus,LAH-boos
6747,blace,BLAH-chay
6748,armin,ahr-MEEN
6749,hailin,High-Leen
6750,qanooni, kah-noo-NEE
6751,kuczynski,koo-CHIHN-skee
6752,adel,A-del
6753,tahseen,tah-SEEN
6754,taksim,TAHK-sihm
6755,yulianovna,YOO-lee-ahn-ov-nah
6756,chaika,CH-EYE-kah
6757,aksel,AK-sel
6758,florian,flawr-ee-ahn
6759,fasasi,Fah-sah-see
6760,xolile,zoh-lee-leh
6761,athanasiadis,ah-thah-nah-see-AH-dees
6762,babic, BAH-bihch
6763,guebuza, gay-BOO-zah
6764,masri, MAHS-ree
6765,apete,ah-peh-teh
6766,yamoussoukro,yah-moo-SOO-kroh
6767,paige,payj
6768,kelsang,kehl-SANG
6769,sharlene,SHAR-leen
6770,khachadpai,kah-chaht-P-EYE
6771,ariel,ah-ree-EHL
6772,sinha,SIHN-hah
6773,rana,Rah-nah
6774,francois,frahn-SWAH
6775,yajat,Yah-jaht
6776,umida,oo-MEE-dah
6777,qarase, gah-RAH-say
6778,bente,BEN-teh
6779,yuvika,Yoo-vee-kuh
6780,najib,nah-JEEB
6781,deiss,D-EYE-SS
6782,vinicio,vee-NEE-see-oh
6783,okonkwo,Oh-kohn-kwoh
6784,hayat,hahy-ahht
6785,qaftan,KAHF-TAHN
6786,dujarric,deh-ZHAH-reek
6787,bension, behn-see-OHN
6788,navkiran,Nuhv-kee-rahn
6789,hatzidimitriou,hat-zee-dee-mee-TREE-oo
6790,solouki, soh-loo-KEE
6791,waayo-arag,wah-YOHah-rahg
6792,milenko,mee-LEHN-koh
6793,ren,rehn
6794,amélie,ah-may-lee
6795,rasizade, rah-see-ZAH-deh
6796,volen,VOH-lehn
6797,cisar,(t)SEE-sahr
6798,abdic, AHB-dihch
6799,hamid,HAH-meid
6800,narchemashvili, nahr-chehm-ahsh-VEE-lee
6801,omnia,OHM-nee-ah
6802,jooah,Joo-ah
6803,zawadi,zah-WAH-dee
6804,taiga,tah-ee-gah
6805,osea,oh-seh-ah
6806,weizhe,Way-Juh
6807,arvind,Ar-vihnd
6808,tom,TAHM
6809,baoxiang,Bow-Shee-ahng
6810,baashe,BAH-sheh
6811,sandro,SAHN-droh
6812,moto,MOH-toh
6813,haz, HAHSS
6814,topi,TOH-pee
6815,farakhan,FAH-rah-kahn
6816,haradinaj,hah-rah-DEEN-eye
6817,guterres,goo-TEH-rehsh
6818,insanov, ihn-SAH-nawf
6819,valentin,VAH-lehn-teen
6820,nitika,ni-TEE-kuh
6821,fuster,FOOSH-tehr
6822,natalya,nah-TAHL-yah
6823,batumubwira, bat-oo-moob-WEER-ah
6824,abraham,AY-bruh-ham
6825,gichuki,gee-choo-kee
6826,akhromeyev, ahk-roh-MAY-ehf
6827,greceanii, greh-CHAH-nee
6828,grigoriou,gree-GOH-ree-oo
6829,robert,roh-behrt
6830,ryan,R-EYE-uhn
6831,palitha,pah-LEE-tah
6832,lozancic,LOH-zahn-cheech
6833,jazilah,jah-zee-lah
6834,moiseyev, moy-SAY-yehv
6835,saffi, SAH-fee
6836,ejub,A-yoob
6837,debakey,dee-BAY-kee
6838,dagmar,dahg-mahr
6839,yosef,YOH-sehf
6840,endre,en-dreh
6841,omar,OH-mar
6842,komara, KOH-mah-rah
6843,arbour, AHR-boor
6844,shakeda,shuh-KAY-duh
6845,racan,RAH-chahn
6846,djibo, jih-BOH
6847,sandra,sahn-drah
6848,rail,Rayl
6849,mukasey, mew-KAY-zee
6850,rehab,reh-HAB
6851,sergio,sehr-hyoh
6852,remengesau,reh-mehn-geh-SOW
6853,bjørn,BYURN
6854,spiros,SPEE-ros
6855,darab,Dah-rahb
6856,tristian,TRIS-tee-uhn
6857,maaroufi,mah-ROO-fee
6858,pavlov,PAHV-lohf
6859,fartun,FAHR-toon
6860,tuominen,TOH-mee-nen
6861,amritdeep,Am-rit-deep
6862,guler, GOO-lahr
6863,joshua,JAHSH-wah
6864,yakovenko, yah-koh-VEHN-koh
6865,arashdeep,A-rash-deep
6866,travis,Tray-vis
6867,jonas,JOH-nahs
6868,yua,yoo-ah
6869,risto,RIS-toh
6870,selene,seh-LEH-neh
6871,basdayev,bahs-DAH-yehf
6872,kukka,KOOK-kah
6873,primakov,pree-mah-KAWF
6874,jeffords,JEH-fohrds
6875,surafel,soo-rah-fehl
6876,obote,oh-BOH-tay
6877,bastien,Bahs-tee
6878,chayen,chah-yen
6879,kosumi, koh-SOO-mee
6880,rais, RICE
6881,isarescu,ee-ah-REHS-koo
6882,hatoyama, hah-toh-YAH-mah
6883,fujii,foo-JEE-ee
6884,kanat,KAH-naht
6885,feliciana,feh-lee-syah-nah
6886,friedhelm,freed-helm
6887,ebtekar,ehb-teh-KAHR
6888,osmar,OZ-mahr
6889,vigga,VEE-gah
6890,adamishin,ah-dah-MEE-shihn
6891,marc,MARK
6892,scott,skot
6893,stanislav,STAN-ee-SLAHF
6894,fountoukis,FOON-too-kees
6895,ernestina,ehr-nes-tee-nah
6896,sakic,SHAH-kihch
6897,yeji,Yeh-jee
6898,japneet,Jahp-neet
6899,chetna,Chet-nah
6900,kaczynski, kah-CHIHN-skee
6901,kawsar,KAH-wsar
6902,veerpal,Veer-pahl
6903,kwasniewski, kvahsh-NYEHF-skee
6904,rashed,RAH-shed
6905,romuald,roh-MOO-ahld
6906,charan,Cha-ran
6907,heejung,Hee-joong
6908,shilei,Shrr-Lay
6909,jin,JIHN
6910,bouterse,BOW-tehr-seh
6911,teshome,teh-shoh-meh
6912,buppha,boop-pah
6913,chanchai,chahn-chai
6914,vishnyakova, vihsh-nyah-KOH-vah
6915,mostafaei, mohs-tah-fah-EE
6916,akhmadov,ahk-MAH-dawf
6917,garabashvili, gah-rah-bahsh-VEE-lee
6918,marinos,mah-REE-nohs
6919,qaboos,KAH-AH-boos
6920,serhiy,sir-HEE
6921,dilraj,Dil-raaj
6922,jihan,JEE-hahn
6923,maha,Ma-ha
6924,shikhmuradov,shihk-moor-AH-dawf
6925,abdul,AHB-dool
6926,muniswamy,MOO-nee-SWAH-mee
6927,ganiyev, gah-NEE-yehf
6928,beatrice,Bay-ah-trees
6929,bishrelt,bish-rehlt
6930,xander,ZAN-der
6931,marsicanin,mahr-SHEE-chah-neen
6932,shpigun,shh-pee-GOON
6933,gita,GEE-tah
6934,pandelis,pahn-deh-LEESS
6935,kaew,kaew
6936,atmar, aht-MAHR
6937,marcos,MAHR-kohs
6938,pratibha,Pra-ti-bha
6939,nzapayeke, (n)zah-pah-YAY-KAY
6940,berkay,berk-kay
6941,anwar,AN-war
6942,yehude,yeh-HOO-dee
6943,edelgard,eh-del-gahrd
6944,sensoy,SHEHN-soy
6945,leonardo,lay-oh-NAHR-doo
6946,americo,ahm-AIR-ih-koh
6947,momcilo,MOHM-chee-loh
6948,falgun,Fahl-goon
6949,yeosun,Yuh-soon
6950,klebanov, kleh-BAH-nawf
6951,hunzvi,HOON-zee
6952,bogdanov, bohg-DAH-nawv
6953,vrishti,Vrish-tee
6954,sainovic,SH-EYE-noh-vihch
6955,simarpreet,Sim-ahr-preet
6956,raffaele,rahf-fah-eh-leh
6957,laura,lau-rah
6958,mudiyanselage,moo-dee-yahn-suh-LAYGe
6959,nakatani,nah-kah-TAH-nee
6960,tharcisse,tahr-SEE-ss
6961,enbo,En-Boh
6962,damilola,Dah-mee-loh-lah
6963,shweta,Shway-ta
6964,begüm,beh-goom
6965,gotabhaya,goh-tahb-HAH-yah
6966,henri,ahn-REE
6967,yuuki,yoo-oo-kee
6968,ousmane, oos-MAHN
6969,husanpreet,Hoo-san-preet
6970,laar, LAHR
6971,melchor,mel-chohr
6972,muskan,muh-skan
6973,hoyte, HOY-T
6974,margrethe,mahr-GREHT-eh
6975,felix,feh-leeks
6976,clémentine,kleh-mahn-teen
6977,zubair,zoo-BAIR
6978,turgut,TOOR-goot
6979,rojas,ROH-hahs
6980,up,UHP
6981,diflucan,d-eye-FLOO-kahn
6982,ergma, EHRG-mah
6983,hamza,HAM-zah
6984,dóra,doh-rah
6985,nicos,NEE-kohs
6986,gbowee, boh-WEE
6987,stipetic, STEE-peh-tihch
6988,riaan,Ree-ahn
6989,yaroslav,YAH-roh-slahf
6990,nduta,ndoo-TAH
6991,lucille,Loo-seel
6992,martinelli,mahr-tih-NEH-lee
6993,helene,ee-LAY-neh
6994,haapanen,HAA-pah-nen
6995,tyrique,TY-reek
6996,ono, AW-noh
6997,gastón,gahs-tohn
6998,margvelashvili,mahrg-veh-lahsh-VEE-lee
6999,kpengba,(k)PEHNG-bah
7000,lyudmila,lood-MEE-lah
7001,ayelet,ah-ye-LEHT
7002,celeste,seh-LEHST
7003,dula,doo-lah
7004,kavan, kah-VAHN
7005,pollo,POH-loh
7006,tashema,tuh-SHEE-muh
7007,frew,froo
7008,nirav,Nee-rahv
7009,lazaridis,lah-zah-REE-dees
7010,pronk,PROHNK
7011,seaga, see-AH-gah
7012,baali, BAL-ee
7013,mayur,MY-yoor
7014,mario,mah-ryoh
7015,suroyo,soo-ROH-yoh
7016,mejia, may-HEE-ah
7017,gaurav,Gow-ruhv
7018,sarabjit,sah-rahb-JEET
7019,niang, NYAHNG
7020,rodriguez,rohd-REE-ghess
7021,gretchen,gret-kuhn
7022,navenethem,nah-veh-NEE-thehm
7023,hetata, HEH-TAH-tah
7024,ojuland,OH-yoo-luhnd
7025,liwen,Lee-Wun
7026,lapin,LAP-in
7027,shoval,shoh-VAHL
7028,tyrese,TY-rees
7029,smiljanic,smeel-YAH-nihch
7030,niklas,NIK-lahs
7031,junghwan,Joong-hwahn
7032,schuster,SHOO-stehr
7033,ligita,lee-GEE-tah
7034,gisele,Zhee-zehl
7035,shinawatra,shihn-ah-WAHT
7036,kutateladze,koo-tah-teh-LAHD-zeh
7037,paniagua,pah-nee-AH-gwah
7038,yibing,Yee-Bing
7039,isak,ee-SAHK
7040,paravac,PAH-rah-vahts
7041,ljiljana,LIHL-yah-nah
7042,xuseen,HOO-se
7043,fatin,FAH-teen
7044,sanjay,sahn-JAY
7045,quetzal,keh-tsahl
7046,gyeongmin,Gyoung-meen
7047,ron, ROHN
7048,janjaweed,jahn-jah-WEED
7049,viyana,vee-yah-nuh
7050,christoforou,krees-TOH-foh-roo
7051,kenan,keh-NAHN
7052,vyacheslav,vee-ah-cheh-SLAHF
7053,ifeanyi,Ih-fay-ahn-yee
7054,hyojung,Hyoh-joong
7055,ariranga,hah-ree-RAHN-gah
7056,zeljko,ZHAYL-koh
7057,kozulin, koh-ZOO-lihn
7058,cæcilie,SEH-see-lee-eh
7059,alfred,ahl-FREHD
7060,kohl, KOHL
7061,moses,MOH-sehs
7062,tine,TEE-neh
7063,lum,LOOM
7064,georgadze,ghee-ohr-GAHD-zeh
7065,norbert,nohr-behrt
7066,arar,ah-RAHR
7067,elli,EL-lee
7068,junaid,joo-neyd
7069,enaam,ee-NAHM
7070,cawil,CAH-weel
7071,purna,Pur-na
7072,kosanov,koh-SAH-nawf
7073,habash, hah-BAHSH
7074,medina,meh-dee-nah
7075,panagiotakos,pah-nah-yoh-TAH-kos
7076,ovidio,oh-VIHD-ee-oh
7077,bader,BA-der
7078,adimu,ah-dee-moo
7079,jassem,JAH-sehm
7080,aderinsola,Ah-deh-reen-soh-lah
7081,yiannos,YAH-nohs
7082,chea, CHEE-ah
7083,wulff,VULF
7084,louis,LOO-EEE
7085,gritz,GR-EYE-TS
7086,romanovna,ROH-mah-NOHV-nah
7087,hadi,had-EE
7088,gecas, GEH-chahs
7089,lucas,loo-KAHSS
7090,seyoum,sey-yoom
7091,sabah,Sa-bah
7092,abe, AH-bay
7093,helena,heh-leh-nah
7094,burhanuddin,buhr-hah-noo-DEEN
7095,marina,Mah-REE-nah
7096,kärkkäinen,KAERK-kye-nen
7097,sawalha,sah-WAHL-hah
7098,nari,Nah-ree
7099,iretioluwa,Ee-reh-tee-oh-loo-wah
7100,tashon,tuh-SHON
7101,karandeep,Ka-ran-deep
7102,lujain,loo-JANE
7103,jaczko, YAHTS-koh
7104,kulparkash,Kul-par-kash
7105,sfeir,S-FAY-R
7106,abubakar, ah-boo-BAH-kahr
7107,lieselotte,lee-zeh-lot-tah
7108,rajiv,ra-jeev
7109,katariina,kah-tah-REE-nah
7110,bambang,BAHM-BAHNG
7111,ghannouchi, gah-NOO-shee
7112,umar,oo-MAHR
7113,kazimieras,kah-zee-MYEH-rahs
7114,nourbakhsh,NOOR-BACK-SH
7115,leonie,lee-oh-nee
7116,tabea,tah-bee-ah
7117,blas,blahs
7118,luciana,loo-see-AH-nah
7119,remilekun,Reh-mee-leh-koon
7120,genro, ZHAY(n)-roh
7121,iskandar,is-kahn-dahr
7122,nkem,n-keh-m
7123,rubbam,ruhb-bam
7124,iakovos,yah-KOH-vos
7125,lim,LEEM
7126,balraj,Bahl-raaj
7127,arias,AH-ree-ahs
7128,cai,Kai
7129,andreadaki,ahn-dreh-ah-DAH-kee
7130,bakri,BAHK-ree
7131,aksh,AHKSH
7132,murtaza,mur-TAH-zah
7133,piritta,pee-REET-tah
7134,kuzmanovic,kooz-MAHN-oh-vihch
7135,ndayizeye,ehnd-eye-ee-ZAY-eh
7136,lakhvir,Luhk-veer
7137,rocen, ROH-chehn
7138,gurjot,Goor-joht
7139,belousov,byeh-loh-OO-sohf
7140,danny,DAH-nee
7141,szelestey, ZEHL-esht-eye-ee
7142,elodie,Ay-loh-dee
7143,baghdadi,bahg-DAD-ee
7144,giulio,JOOL-yoh
7145,hazare,hah-ZAH-ray
7146,hinda,HEEN-dah
7147,odierno, oh-dee-EHR-noh
7148,ravalomanana, rah-vah-loh-mah-NAHN
7149,bodo,boh-doh
7150,papadopoulos, pah-pah-THOH-poo-lohss
7151,togadia, toh-GAH-dee-ah
7152,loukidou,loo-KEE-doo
7153,kos, KOHS
7154,saciid,sah-CEED
7155,muhammed,moo-hahm-ed
7156,yalla,YAH-lah
7157,forouhar,foor-oo-HAHR
7158,oluoch,oh-LOO-ohch
7159,inayat,Ee-nah-yat
7160,güne?,goo-nehs
7161,kosaner,koh-shehn-AIR
7162,abdoulaye,ahb-dool-EYE
7163,nawal,NAW-al
7164,arata,ah-rah-tah
7165,vadimovna,vah-DEEM-ohv-nah
7166,tuovinen,TOH-vee-nen
7167,kermanshah,KAIR-mahn-SHAH
7168,benjamín,ben-hah-meen
7169,aliyah,A-li-yah
7170,meissam,may-SAHM
7171,fidel,fee-DEHL
7172,xander,SHAN-der
7173,farzana,Fahr-zah-nah
7174,etiebet, eh-tee-BEHT
7175,ikeoluwa,Ee-keh-oh-loo-wah
7176,essy,EH-see
7177,paradza, pah-RAHD-zah
7178,odette,oh-det
7179,gül,gool
7180,ngirumpaste,n-ghee-room-PAHT-say
7181,bieniek,BYEH-nyehk
7182,mashallah,mah-shah-LAH
7183,qadri, KAH-dree
7184,khalil,KAH-leel
7185,fortuyn,fohr-TOWN
7186,jomaa,joh-MAH
7187,smilja,SMEEL-yah
7188,kravchenko,KRAHV-chehn-kaw
7189,kontic, KOHN-tihch
7190,sheik,SHAYK
7191,dhartiben,DAR-tee-ben
7192,arben,ahr-BEHN
7193,khanal,kah-NAHL
7194,brcko,BERR-ch-kaw
7195,trofim,TRO-feem
7196,nana,nah-nah
7197,kåre,KAW-reh
7198,suqian,Soo-Chee-ahn
7199,maduekwe, mah-doo-WAY-kway
7200,julia,yoo-lee-ah
7201,czeslaw,CHEHS-wahf
7202,kpatcha,(k)PAH-chah
7203,tarlochan,tar-loh-chan
7204,funke,Foon-keh
7205,tevzadze, tehv-ZAHD-zeh
7206,balaj,BAHL-eye
7207,gjorgje,(d)joor-GYEH
7208,xaaji,HAH-jee
7209,maxamuud,mah-HAH-mood
7210,venizelos,veh-nee-ZEH-lohss
7211,yasuhiro,yah-soo-HEE-roh
7212,abramov, ah-BRAH-mawv
7213,sanguinetti, sahn-ghee-NEH-tee
7214,yatsenyuk, yaht-sehn-YOOK
7215,krekar,KRAY-kahr
7216,kemboi,KEM-boy
7217,nestori,NES-toh-ree
7218,arturo, ahr-TOO-roh
7219,ayomide,Ah-yoh-mee-deh
7220,lome,loh-MAY
7221,okadigbo, oh-KAH-DEE-boh
7222,rie,REE-eh
7223,rogge,ROH-guh
7224,damien,DAY-mee-in
7225,munira,moo-NEE-rah
7226,vilhelmiina,vil-HEL-mee-nah
7227,bingwen,Beeng-Wuhn
7228,coetzee,kuht-SEE-eh
7229,lek,lehk
7230,jabr, JAH-behr
7231,lang, LAHNG
7232,mekki, MACK-ee
7233,madison,MAD-uh-sun
7234,piskinsut,pihsh-KIHN-soot
7235,ochirbat,oh-cheer-baht
7236,bharatbhai,buh-RAHT-bhai
7237,petri,PEH-tree
7238,setareki,seh-tah-reh-kee
7239,hasan,HA-san
7240,riccardo,reek-kahr-doh
7241,grish,ghee-REESH
7242,eugene,yoo-JEEN
7243,nazar,nah-ZAHR
7244,talbott, TAWL-beht
7245,jainik,JAY-nik
7246,robben,RAW-behn
7247,signe,SIG-neh
7248,sanaya,Saa-na-ya
7249,danai,dah-nai
7250,grybauskaite, GREE-bohsk-eye-teh
7251,jagandeep,Jag-an-deep
7252,nyongesa,nyoh-NGEH-sah
7253,issaree,ee-sah-REE
7254,theophane,Tay-oh-fahn
7255,sofian,SOH-fee-ahn
7256,milani,mee-law-NEE
7257,davaajav,dah-vah-ah-jahv
7258,anshika,An-shee-ka
7259,sahnoun, sah-NOON
7260,elmi,EL-mee
7261,jaamac,JAH-mahch
7262,kiplagat, kihp-LAH-gaht
7263,kordic, KOHR-deech
7264,vangelis,vahn-GEH-lees
7265,badri,BAD-ree
7266,miroljub,mih-roh-LYOOB
7267,gertrud,gehrt-rood
7268,endang,EN-dahng
7269,bethany,beh-thuh-nee
7270,litiana,lee-tee-ah-nah
7271,tassos,TAH-sohs
7272,hariri, hah-REE-ree
7273,maccarone,mah-kah-ROH-neh
7274,chidiac, SHIHD-yahk
7275,shraidi, SH-RAY-dee
7276,kabelo,kah-beh-loh
7277,estemirova, ehs-teh-MEE-roh-vah
7278,adeyemi,Ah-deh-yeh-mee
7279,hamadi,hah-mah-dee
7280,esiaba,Eh-see-ah-bah
7281,akayev, ah-KAH-yehv
7282,araya, ah-RAH-yah
7283,dongwon,Dohng-won
7284,aisha,eye-SHAH
7285,malan, meh-LAHN
7286,puteri,poo-teh-ree
7287,verner,VER-ner
7288,chamila,shah-MEE-lah
7289,ghusun,GHEW-soon
7290,hosoda,hoh-SOH-dah
7291,papoulias, pah-POOL-yahs
7292,mehalba, meh-HAL-bah
7293,elena,eh-leh-nah
7294,hery,AIR-ee
7295,sarkozy,sahr-koh-ZEE
7296,leonhard,leh-on-hahrt
7297,errol,EH-rohl
7298,abeygoonesekera,ah-BAY-goo-neh-SAY-keh-reh
